reward,steps,epsilon,reward_ma,steps_ma
-3.2199999999999926,320,0.05,-2.112999999999997,397.58
-0.5299999999999989,400,0.05,-2.0899999999999967,397.58
-0.8599999999999997,400,0.05,-2.031799999999997,397.58
1.5100000000000002,132,0.05,-1.9427999999999965,392.22
-1.23,400,0.05,-1.9397999999999969,392.22
-1.5999999999999994,400,0.05,-1.9497999999999969,392.22
1.770000000000001,248,0.05,-1.934999999999997,389.18
-1.9499999999999993,400,0.05,-1.933599999999997,389.18
-2.32,400,0.05,-1.9681999999999968,389.18
-1.9899999999999993,400,0.05,-2.023999999999997,389.18
0.20000000000000218,400,0.05,-2.013199999999997,389.18
-1.819999999999999,400,0.05,-2.028399999999997,389.18
-0.9099999999999981,400,0.05,-2.0029999999999966,389.18
-3.219999999999995,400,0.05,-2.0665999999999967,389.18
-0.039999999999997815,400,0.05,-2.0427999999999966,389.18
-2.2700000000000005,400,0.05,-2.018199999999997,389.18
0.3600000000000021,400,0.05,-1.9603999999999968,389.18
-1.109999999999999,400,0.05,-1.9379999999999966,389.18
-2.92,400,0.05,-1.9863999999999968,389.18
-5.179999999999981,400,0.05,-2.080399999999996,389.18
-3.5699999999999967,400,0.05,-2.1307999999999963,389.18
0.37000000000000255,400,0.05,-2.0373999999999968,389.18
-3.829999999999998,400,0.05,-2.064199999999997,389.18
-0.4399999999999975,400,0.05,-1.9943999999999968,389.18
-2.1899999999999986,400,0.05,-1.971199999999997,389.18
-1.1799999999999988,400,0.05,-1.9461999999999966,389.18
-2.210000000000001,400,0.05,-1.987799999999997,390.0
0.11000000000000187,400,0.05,-1.9317999999999969,390.0
-1.2799999999999998,400,0.05,-1.942599999999997,390.0
-2.1099999999999994,400,0.05,-1.901599999999997,390.0
-2.049999999999998,400,0.05,-1.881999999999997,390.0
-0.12999999999999723,400,0.05,-1.7241999999999973,390.0
-0.6599999999999995,400,0.05,-1.7337999999999971,390.0
-0.32999999999999874,400,0.05,-1.7085999999999972,390.0
-0.9199999999999989,400,0.05,-1.7447999999999972,390.0
-0.15999999999999814,400,0.05,-1.7073999999999971,390.0
0.2500000000000018,400,0.05,-1.6277999999999972,390.0
-0.27999999999999825,400,0.05,-1.5905999999999971,390.0
0.010000000000001785,400,0.05,-1.5213999999999972,390.0
-0.5299999999999992,400,0.05,-1.4463999999999977,390.0
-1.4899999999999995,400,0.05,-1.4447999999999974,390.0
-2.2300000000000004,400,0.05,-1.4021999999999977,390.0
-1.45,400,0.05,-1.3507999999999982,390.0
-0.8199999999999986,400,0.05,-1.342599999999998,390.0
-1.2499999999999991,400,0.05,-1.358799999999998,390.0
0.8300000000000023,400,0.05,-1.268999999999998,390.0
-2.3600000000000003,400,0.05,-1.277999999999998,390.0
-1.1799999999999995,400,0.05,-1.289599999999998,390.0
-1.7799999999999994,400,0.05,-1.3333999999999984,390.0
-2.58,400,0.05,-1.2553999999999983,390.0
-2.1399999999999997,400,0.05,-1.2337999999999985,391.6
-2.469999999999998,400,0.05,-1.2725999999999984,391.6
-3.2699999999999996,400,0.05,-1.3207999999999984,391.6
-0.7499999999999986,400,0.05,-1.3659999999999985,396.96
-3.1899999999999986,400,0.05,-1.4051999999999985,396.96
-2.469999999999999,400,0.05,-1.4225999999999985,396.96
-2.0799999999999996,400,0.05,-1.4995999999999983,400.0
0.0700000000000005,366,0.05,-1.4591999999999985,399.32
-3.4399999999999906,400,0.05,-1.4815999999999983,399.32
-3.7699999999999974,400,0.05,-1.517199999999998,399.32
-1.9599999999999997,400,0.05,-1.5603999999999982,399.32
-2.4,400,0.05,-1.5719999999999983,399.32
-3.279999999999996,400,0.05,-1.6193999999999982,399.32
-0.9199999999999988,400,0.05,-1.5733999999999984,399.32
-1.2899999999999991,400,0.05,-1.5983999999999983,399.32
-4.099999999999994,400,0.05,-1.634999999999998,399.32
-2.37,400,0.05,-1.6895999999999984,399.32
-5.839999999999981,400,0.05,-1.7841999999999978,399.32
-0.659999999999999,400,0.05,-1.738999999999998,399.32
-3.9099999999999846,400,0.05,-1.7135999999999982,399.32
-2.3399999999999985,400,0.05,-1.6889999999999978,399.32
-0.5499999999999989,400,0.05,-1.707399999999998,399.32
-0.8999999999999994,400,0.05,-1.648799999999998,399.32
-1.1799999999999988,400,0.05,-1.6635999999999982,399.32
0.9400000000000026,400,0.05,-1.600999999999998,399.32
-0.31999999999999873,400,0.05,-1.5837999999999983,399.32
-1.0100000000000002,400,0.05,-1.5597999999999979,399.32
-2.419999999999999,400,0.05,-1.6103999999999978,399.32
-3.4799999999999986,400,0.05,-1.654399999999998,399.32
0.0700000000000025,400,0.05,-1.6107999999999978,399.32
-0.6399999999999983,400,0.05,-1.582599999999998,399.32
-3.0999999999999983,400,0.05,-1.641999999999998,399.32
-0.639999999999999,400,0.05,-1.641599999999998,399.32
-0.3499999999999994,400,0.05,-1.641999999999998,399.32
-2.8899999999999997,400,0.05,-1.6813999999999978,399.32
-2.98,400,0.05,-1.737799999999998,399.32
-2.22,400,0.05,-1.787199999999998,399.32
-3.1499999999999995,400,0.05,-1.844599999999998,399.32
-2.59,400,0.05,-1.8965999999999983,399.32
-0.10999999999999854,400,0.05,-1.8881999999999979,399.32
-2.3099999999999987,400,0.05,-1.904599999999998,399.32
-5.6199999999999894,400,0.05,-1.9723999999999977,399.32
-0.5899999999999987,400,0.05,-1.9551999999999978,399.32
-0.3499999999999981,400,0.05,-1.9457999999999978,399.32
-3.7999999999999923,400,0.05,-1.9967999999999977,399.32
-3.8799999999999915,400,0.05,-2.0909999999999975,399.32
-0.9299999999999989,400,0.05,-2.0623999999999976,399.32
-0.19999999999999862,400,0.05,-2.042799999999998,399.32
-2.6199999999999997,400,0.05,-2.0595999999999974,399.32
-1.0599999999999994,400,0.05,-2.0291999999999977,399.32
-2.22,400,0.05,-2.0307999999999975,399.32
-2.469999999999999,400,0.05,-2.0307999999999975,399.32
-2.3099999999999983,400,0.05,-2.011599999999998,399.32
-0.7199999999999991,400,0.05,-2.0109999999999975,399.32
-1.2199999999999989,400,0.05,-1.9715999999999978,399.32
-2.2,400,0.05,-1.9661999999999977,399.32
-4.899999999999982,400,0.05,-2.0225999999999975,399.32
-0.9499999999999988,400,0.05,-2.0429999999999975,400.0
-1.2799999999999985,400,0.05,-1.9997999999999976,400.0
-1.5399999999999987,400,0.05,-1.9551999999999976,400.0
0.7700000000000011,400,0.05,-1.9005999999999974,400.0
-1.3099999999999978,400,0.05,-1.8787999999999974,400.0
-0.4899999999999989,400,0.05,-1.8229999999999975,400.0
2.400000000000003,326,0.05,-1.7565999999999975,398.52
-1.8799999999999997,400,0.05,-1.7683999999999975,398.52
0.29000000000000203,400,0.05,-1.6805999999999974,398.52
-2.120000000000001,400,0.05,-1.6755999999999975,398.52
-1.8799999999999997,400,0.05,-1.5963999999999976,398.52
1.9800000000000006,165,0.05,-1.5435999999999979,393.82
1.8900000000000003,214,0.05,-1.4275999999999982,390.1
-0.4500000000000002,400,0.05,-1.3897999999999984,390.1
-0.47999999999999776,400,0.05,-1.388399999999998,390.1
-0.13999999999999901,354,0.05,-1.3731999999999982,389.18
-1.3999999999999995,400,0.05,-1.3775999999999982,389.18
-2.66,400,0.05,-1.4495999999999984,389.18
0.5599999999999998,385,0.05,-1.4319999999999982,388.88
1.6900000000000008,156,0.05,-1.3779999999999983,384.0
-0.37999999999999856,400,0.05,-1.3371999999999984,384.0
-0.10999999999999832,400,0.05,-1.2697999999999983,384.0
-1.3499999999999992,400,0.05,-1.2981999999999982,384.0
-0.7399999999999985,400,0.05,-1.300199999999998,384.0
-2.3999999999999995,400,0.05,-1.2861999999999982,384.0
2.610000000000001,234,0.05,-1.2211999999999983,380.68
-0.16999999999999837,400,0.05,-1.2175999999999982,380.68
-4.589999999999989,400,0.05,-1.251599999999998,380.68
0.04999999999999982,194,0.05,-1.190999999999998,376.56
-3.1899999999999955,400,0.05,-1.2103999999999981,376.56
-3.859999999999995,400,0.05,-1.224599999999998,376.56
-2.660000000000001,400,0.05,-1.225999999999998,376.56
-1.2199999999999993,400,0.05,-1.248199999999998,376.56
-1.1299999999999988,400,0.05,-1.224599999999998,376.56
-3.519999999999991,400,0.05,-1.1825999999999979,376.56
-3.2199999999999984,400,0.05,-1.2351999999999979,376.56
-3.4599999999999898,400,0.05,-1.2973999999999979,376.56
-0.7399999999999984,400,0.05,-1.236199999999998,376.56
-2.909999999999997,400,0.05,-1.2167999999999979,376.56
-4.689999999999991,400,0.05,-1.2919999999999978,376.56
-5.139999999999982,400,0.05,-1.3907999999999974,376.56
-2.45,400,0.05,-1.3873999999999975,376.56
-3.0200000000000005,400,0.05,-1.4265999999999976,376.56
-2.8999999999999986,400,0.05,-1.4401999999999975,376.56
-3.5899999999999914,400,0.05,-1.4625999999999975,376.56
-1.2699999999999985,400,0.05,-1.4417999999999973,376.56
-2.7500000000000004,400,0.05,-1.4823999999999973,376.56
-3.3999999999999924,400,0.05,-1.5259999999999974,376.56
-3.7599999999999896,400,0.05,-1.5571999999999968,376.56
-4.769999999999985,400,0.05,-1.5545999999999973,376.56
-1.439999999999999,400,0.05,-1.5643999999999971,376.56
-3.2799999999999976,400,0.05,-1.604399999999997,376.56
-0.30999999999999805,400,0.05,-1.579799999999997,376.56
2.240000000000002,353,0.05,-1.5503999999999971,375.62
-3.0999999999999988,400,0.05,-1.5861999999999972,375.62
-2.2299999999999995,400,0.05,-1.620999999999997,375.62
-1.0999999999999994,400,0.05,-1.6909999999999972,377.1
-0.4499999999999986,400,0.05,-1.6623999999999972,377.1
-2.019999999999999,400,0.05,-1.7085999999999972,377.1
-0.6599999999999988,400,0.05,-1.6793999999999971,377.1
-1.9999999999999993,400,0.05,-1.6817999999999973,377.1
-4.589999999999985,400,0.05,-1.8131999999999968,381.8
0.7700000000000022,400,0.05,-1.8355999999999966,385.52
0.16000000000000258,400,0.05,-1.8233999999999966,385.52
-0.20999999999999752,400,0.05,-1.8179999999999967,385.52
0.010000000000000675,400,0.05,-1.8149999999999966,386.44
-1.6299999999999997,400,0.05,-1.8195999999999968,386.44
-0.23999999999999932,400,0.05,-1.7711999999999966,386.44
-2.84,400,0.05,-1.8391999999999968,386.74
-2.4399999999999995,400,0.05,-1.9217999999999966,391.62
-1.2899999999999996,400,0.05,-1.9399999999999966,391.62
-0.2799999999999987,400,0.05,-1.9433999999999967,391.62
-0.08999999999999764,400,0.05,-1.9181999999999968,391.62
-2.8499999999999996,400,0.05,-1.9603999999999968,391.62
-3.809999999999987,400,0.05,-1.9885999999999964,391.62
0.31000000000000116,400,0.05,-2.034599999999996,394.94
-1.149999999999999,400,0.05,-2.0541999999999963,394.94
0.21000000000000196,400,0.05,-1.9581999999999966,394.94
-2.5699999999999994,400,0.05,-2.010599999999997,399.06
-2.719999999999998,400,0.05,-2.0011999999999968,399.06
-1.4899999999999998,400,0.05,-1.9537999999999969,399.06
-3.849999999999997,400,0.05,-1.9775999999999967,399.06
-3.349999999999995,400,0.05,-2.020199999999997,399.06
-3.6299999999999932,400,0.05,-2.0701999999999963,399.06
-5.629999999999991,400,0.05,-2.1123999999999965,399.06
-2.860000000000001,400,0.05,-2.105199999999997,399.06
-4.709999999999994,400,0.05,-2.1301999999999968,399.06
-0.999999999999999,400,0.05,-2.1353999999999966,399.06
-3.01,400,0.05,-2.137399999999997,399.06
-3.339999999999996,400,0.05,-2.1103999999999967,399.06
-1.1099999999999999,400,0.05,-2.029799999999997,399.06
-1.9599999999999982,400,0.05,-2.0199999999999974,399.06
-1.439999999999999,400,0.05,-1.9883999999999968,399.06
-0.3099999999999983,400,0.05,-1.9365999999999972,399.06
0.04000000000000181,400,0.05,-1.8639999999999972,399.06
-1.3399999999999992,400,0.05,-1.8653999999999973,399.06
-1.1599999999999986,400,0.05,-1.8335999999999972,399.06
1.3100000000000027,400,0.05,-1.7393999999999972,399.06
-1.3099999999999983,400,0.05,-1.6903999999999977,399.06
-0.3299999999999985,400,0.05,-1.6015999999999977,399.06
0.6800000000000019,400,0.05,-1.5591999999999977,399.06
-1.1999999999999986,400,0.05,-1.5175999999999978,399.06
-1.2499999999999987,400,0.05,-1.5363999999999978,399.06
0.9100000000000019,400,0.05,-1.562999999999998,400.0
-1.1499999999999986,400,0.05,-1.5239999999999978,400.0
-0.36999999999999833,400,0.05,-1.486799999999998,400.0
-0.39999999999999813,400,0.05,-1.4727999999999977,400.0
1.4100000000000033,400,0.05,-1.4355999999999978,400.0
-0.7499999999999983,400,0.05,-1.4101999999999975,400.0
-0.4799999999999991,400,0.05,-1.4065999999999976,400.0
-1.689999999999999,400,0.05,-1.4003999999999976,400.0
-1.5899999999999987,400,0.05,-1.340399999999998,400.0
-0.10999999999999832,400,0.05,-1.357999999999998,400.0
0.4700000000000022,400,0.05,-1.3517999999999981,400.0
-1.2499999999999993,400,0.05,-1.3725999999999983,400.0
-1.4699999999999993,400,0.05,-1.4021999999999983,400.0
-1.1399999999999992,400,0.05,-1.3923999999999979,400.0
-1.87,400,0.05,-1.424999999999998,400.0
-2.560000000000001,400,0.05,-1.419399999999998,400.0
-2.0600000000000005,400,0.05,-1.4117999999999982,400.0
0.11000000000000143,400,0.05,-1.3837999999999981,400.0
-2.0599999999999996,400,0.05,-1.4193999999999982,400.0
-2.8299999999999965,400,0.05,-1.474199999999998,400.0
2.1000000000000014,399,0.05,-1.3751999999999982,399.98
-1.4700000000000002,400,0.05,-1.3283999999999982,399.98
-0.31999999999999784,400,0.05,-1.3409999999999982,399.98
0.490000000000002,400,0.05,-1.3081999999999983,399.98
-0.3799999999999992,400,0.05,-1.3199999999999983,399.98
2.0000000000000018,359,0.05,-1.2285999999999984,399.16
0.7800000000000006,300,0.05,-1.1585999999999983,397.16
-2.0,400,0.05,-1.1687999999999983,397.16
-1.6299999999999992,400,0.05,-1.1243999999999985,397.16
-3.2499999999999982,400,0.05,-1.1223999999999983,397.16
-2.43,400,0.05,-1.0983999999999985,397.16
-2.5600000000000005,400,0.05,-1.0369999999999988,397.16
-1.309999999999999,400,0.05,-1.0059999999999987,397.16
-4.009999999999992,400,0.05,-0.9919999999999987,397.16
-1.6599999999999988,400,0.05,-1.0051999999999985,397.16
-2.5000000000000004,400,0.05,-0.9949999999999986,397.16
-2.01,400,0.05,-0.9683999999999986,397.16
-3.82999999999999,400,0.05,-1.0227999999999984,397.16
-0.22999999999999843,400,0.05,-0.9881999999999985,397.16
-2.3199999999999976,400,0.05,-1.0057999999999985,397.16
-0.4599999999999982,400,0.05,-1.0087999999999986,397.16
1.0800000000000023,400,0.05,-0.9879999999999984,397.16
-0.3599999999999983,400,0.05,-0.9683999999999985,397.16
-3.609999999999996,400,0.05,-1.0173999999999983,397.16
-0.8399999999999982,400,0.05,-1.0603999999999985,397.16
0.1200000000000021,400,0.05,-1.0317999999999983,397.16
-1.089999999999999,400,0.05,-1.0469999999999984,397.16
-2.709999999999998,400,0.05,-1.1147999999999982,397.16
-0.4399999999999984,400,0.05,-1.0995999999999984,397.16
-2.009999999999999,400,0.05,-1.1147999999999982,397.16
-2.089999999999999,400,0.05,-1.1747999999999985,397.16
-2.33,400,0.05,-1.1983999999999986,397.16
-3.309999999999995,400,0.05,-1.2571999999999983,397.16
0.5700000000000023,400,0.05,-1.2377999999999985,397.16
-2.7200000000000006,400,0.05,-1.3203999999999985,397.16
-3.6899999999999973,400,0.05,-1.3791999999999984,397.16
-3.5299999999999954,400,0.05,-1.4401999999999984,397.16
-5.669999999999985,400,0.05,-1.5197999999999978,397.16
2.0600000000000014,373,0.05,-1.446799999999998,396.62
-1.49,400,0.05,-1.4743999999999984,396.62
-1.8600000000000008,400,0.05,-1.5209999999999981,396.62
-2.7800000000000007,400,0.05,-1.5515999999999983,396.62
-3.5799999999999956,400,0.05,-1.5937999999999983,396.62
2.530000000000001,138,0.05,-1.5203999999999982,391.38
-3.949999999999989,400,0.05,-1.5619999999999978,391.38
-0.5399999999999985,400,0.05,-1.5215999999999976,391.38
0.550000000000002,400,0.05,-1.469399999999998,391.38
-0.829999999999999,400,0.05,-1.488199999999998,391.38
-0.6999999999999991,400,0.05,-1.4609999999999979,391.38
-0.43999999999999906,400,0.05,-1.413199999999998,391.38
-0.32999999999999785,400,0.05,-1.461799999999998,391.4
2.4600000000000017,151,0.05,-1.3831999999999978,386.42
1.4300000000000006,378,0.05,-1.3481999999999978,385.98
-2.2899999999999996,400,0.05,-1.403799999999998,385.98
-3.509999999999996,400,0.05,-1.4663999999999975,385.98
-1.3299999999999987,400,0.05,-1.5329999999999975,386.8
-1.179999999999999,400,0.05,-1.5721999999999978,388.8
-0.499999999999999,400,0.05,-1.5421999999999978,388.8
-1.1899999999999986,400,0.05,-1.5333999999999977,388.8
-2.5699999999999994,400,0.05,-1.5197999999999976,388.8
2.390000000000001,263,0.05,-1.4233999999999978,386.06
-3.6199999999999957,400,0.05,-1.4445999999999979,386.06
-1.2599999999999985,400,0.05,-1.4435999999999976,386.06
-1.4199999999999995,400,0.05,-1.3917999999999977,386.06
-3.179999999999999,400,0.05,-1.422199999999998,386.06
-4.689999999999987,400,0.05,-1.4659999999999977,386.06
-1.069999999999999,400,0.05,-1.4471999999999974,386.06
0.9000000000000002,260,0.05,-1.352599999999998,383.26
-3.329999999999997,400,0.05,-1.4145999999999974,383.26
-0.6699999999999996,400,0.05,-1.3815999999999977,383.26
0.34000000000000097,400,0.05,-1.3655999999999977,383.26
-1.4299999999999993,400,0.05,-1.415799999999998,383.26
-3.2600000000000002,400,0.05,-1.473799999999998,383.26
1.4800000000000009,292,0.05,-1.3719999999999979,381.1
-2.3100000000000005,400,0.05,-1.4013999999999982,381.1
-4.689999999999989,400,0.05,-1.4975999999999976,381.1
-4.3799999999999875,400,0.05,-1.5633999999999975,381.1
-3.8299999999999934,400,0.05,-1.5857999999999972,381.1
-4.249999999999995,400,0.05,-1.6619999999999973,381.1
-3.349999999999998,400,0.05,-1.6887999999999974,381.1
-3.489999999999991,400,0.05,-1.7167999999999972,381.1
-1.4399999999999993,400,0.05,-1.6989999999999972,381.1
-2.1999999999999975,400,0.05,-1.6767999999999972,381.1
-2.4499999999999984,400,0.05,-1.7371999999999972,381.1
0.1900000000000024,400,0.05,-1.6789999999999972,381.1
-1.0699999999999992,400,0.05,-1.6265999999999972,381.1
-1.2199999999999993,400,0.05,-1.5803999999999971,381.1
-2.630000000000001,400,0.05,-1.5195999999999978,381.1
-2.69,400,0.05,-1.6145999999999978,381.64
-3.429999999999998,400,0.05,-1.6533999999999975,381.64
-2.3799999999999994,400,0.05,-1.6637999999999975,381.64
-0.4999999999999989,400,0.05,-1.6181999999999974,381.64
-1.6600000000000001,400,0.05,-1.5797999999999977,381.64
-4.079999999999992,400,0.05,-1.7119999999999973,386.88
-3.0,400,0.05,-1.6929999999999976,386.88
0.19000000000000172,400,0.05,-1.6783999999999977,386.88
-0.3099999999999974,400,0.05,-1.6955999999999978,386.88
1.4900000000000009,350,0.05,-1.6491999999999976,385.88
-2.2799999999999994,400,0.05,-1.6807999999999976,385.88
-1.3899999999999995,400,0.05,-1.6997999999999975,385.88
-1.0600000000000003,400,0.05,-1.7143999999999977,385.88
-3.059999999999998,400,0.05,-1.8247999999999975,390.86
-0.739999999999998,399,0.05,-1.8681999999999976,391.28
2.7300000000000013,117,0.05,-1.7677999999999978,385.62
-3.219999999999996,400,0.05,-1.7619999999999978,385.62
-5.109999999999983,400,0.05,-1.8375999999999977,385.62
-3.6399999999999975,400,0.05,-1.8867999999999971,385.62
0.45000000000000284,400,0.05,-1.8677999999999972,385.62
-1.2999999999999992,400,0.05,-1.8699999999999972,385.62
-4.399999999999986,400,0.05,-1.9065999999999972,385.62
-0.8899999999999986,400,0.05,-1.972199999999997,388.36
-4.6399999999999935,400,0.05,-1.9925999999999968,388.36
-0.47999999999999843,400,0.05,-1.976999999999997,388.36
-0.2199999999999982,400,0.05,-1.952999999999997,388.36
-0.9399999999999988,400,0.05,-1.908199999999997,388.36
-4.609999999999989,400,0.05,-1.9065999999999967,388.36
-1.7299999999999989,400,0.05,-1.919799999999997,388.36
-1.3399999999999987,400,0.05,-1.964599999999997,391.16
-0.5399999999999991,400,0.05,-1.9087999999999972,391.16
-0.9199999999999979,400,0.05,-1.913799999999997,391.16
-2.0400000000000005,400,0.05,-1.961399999999997,391.16
-1.0799999999999987,400,0.05,-1.9543999999999968,391.16
-4.079999999999991,400,0.05,-1.9707999999999968,391.16
-3.7299999999999924,400,0.05,-2.0749999999999966,393.32
-2.38,400,0.05,-2.0763999999999965,393.32
-5.129999999999981,400,0.05,-2.0851999999999964,393.32
-4.299999999999987,400,0.05,-2.0835999999999966,393.32
-1.5799999999999994,400,0.05,-2.0385999999999966,393.32
-3.3799999999999923,400,0.05,-2.0211999999999968,393.32
-2.5600000000000005,400,0.05,-2.0053999999999967,393.32
-2.8399999999999985,400,0.05,-1.9923999999999966,393.32
0.6500000000000005,362,0.05,-1.950599999999997,392.56
-2.67,400,0.05,-1.9599999999999969,392.56
0.23000000000000043,370,0.05,-1.906399999999997,391.96
-1.3999999999999986,400,0.05,-1.9381999999999968,391.96
-1.9599999999999997,400,0.05,-1.955999999999997,391.96
-3.519999999999996,400,0.05,-2.001999999999997,391.96
-1.62,400,0.05,-1.9817999999999967,391.96
-3.6599999999999895,400,0.05,-2.0011999999999968,391.96
-4.249999999999984,400,0.05,-2.0175999999999963,391.96
-1.3599999999999992,400,0.05,-1.9971999999999965,391.96
-1.7199999999999993,400,0.05,-2.0215999999999967,391.96
-1.4799999999999986,400,0.05,-2.0179999999999962,391.96
-2.13,400,0.05,-1.9789999999999965,391.96
-0.6599999999999986,400,0.05,-1.9321999999999966,391.96
-1.4499999999999993,400,0.05,-1.9649999999999965,391.96
-1.9699999999999995,400,0.05,-1.9981999999999964,391.96
0.5900000000000025,400,0.05,-2.0161999999999964,392.96
-1.439999999999999,400,0.05,-1.9993999999999965,392.96
1.170000000000003,400,0.05,-1.9481999999999966,392.96
-4.339999999999992,400,0.05,-2.0137999999999963,392.96
-2.65,400,0.05,-2.0055999999999963,392.96
-1.4699999999999989,400,0.05,-2.020199999999996,392.98
-1.229999999999999,400,0.05,-2.099399999999996,398.64
0.3600000000000032,400,0.05,-2.0277999999999965,398.64
0.8400000000000021,400,0.05,-1.9087999999999965,398.64
-1.279999999999998,400,0.05,-1.8615999999999968,398.64
-0.4299999999999975,400,0.05,-1.8791999999999967,398.64
-4.829999999999987,400,0.05,-1.9497999999999964,398.64
-2.5200000000000005,400,0.05,-1.9121999999999968,398.64
-1.4099999999999995,400,0.05,-1.9225999999999968,398.64
-3.6399999999999926,400,0.05,-1.9025999999999967,398.64
-2.8199999999999994,400,0.05,-1.949399999999997,398.64
-3.3299999999999996,400,0.05,-2.011599999999997,398.64
-3.0900000000000003,400,0.05,-2.0545999999999967,398.64
-2.77,400,0.05,-2.017799999999997,398.64
-0.0899999999999983,400,0.05,-1.9849999999999968,398.64
-4.089999999999992,400,0.05,-2.039999999999997,398.64
-3.4299999999999966,400,0.05,-2.097799999999997,398.64
-1.9299999999999993,400,0.05,-2.1179999999999968,398.64
-3.5599999999999965,400,0.05,-2.148399999999997,398.64
-3.2699999999999956,400,0.05,-2.192199999999997,398.64
-2.159999999999999,400,0.05,-2.153799999999997,398.64
-0.7299999999999992,400,0.05,-2.093799999999997,398.64
-0.14999999999999836,400,0.05,-2.0491999999999972,398.64
-2.4800000000000004,400,0.05,-1.9961999999999975,398.64
-0.5499999999999992,400,0.05,-1.9211999999999976,398.64
-3.489999999999993,400,0.05,-1.9593999999999974,398.64
1.2700000000000007,371,0.05,-1.8663999999999976,398.06
-3.16,400,0.05,-1.8783999999999974,398.06
-1.1399999999999988,400,0.05,-1.8443999999999976,398.06
-5.299999999999986,400,0.05,-1.9633999999999971,398.82
-4.799999999999985,400,0.05,-2.005999999999997,398.82
0.2500000000000018,400,0.05,-2.0055999999999967,399.42
-1.019999999999999,400,0.05,-1.997999999999997,399.42
-3.439999999999997,400,0.05,-2.027599999999997,399.42
-1.8299999999999994,400,0.05,-1.993799999999997,399.42
-2.450000000000001,400,0.05,-2.010399999999997,399.42
0.020000000000001128,400,0.05,-1.9367999999999972,399.42
-2.5399999999999983,400,0.05,-1.9025999999999974,399.42
-3.379999999999995,400,0.05,-1.9429999999999972,399.42
-1.2899999999999925,392,0.05,-1.9343999999999972,399.26
-4.639999999999983,400,0.05,-1.9975999999999972,399.26
-3.5899999999999896,400,0.05,-2.0267999999999966,399.26
2.7100000000000013,184,0.05,-1.9593999999999965,394.94
-2.6500000000000004,400,0.05,-1.9833999999999967,394.94
-2.85,400,0.05,-2.0009999999999963,394.94
-0.33999999999999897,400,0.05,-2.0195999999999965,394.94
-3.6399999999999935,400,0.05,-2.0635999999999965,394.94
-1.4799999999999995,400,0.05,-2.1165999999999965,394.94
-3.899999999999996,400,0.05,-2.107799999999997,394.94
-1.7599999999999985,400,0.05,-2.0899999999999967,394.94
-0.7299999999999991,400,0.05,-2.075199999999997,394.94
-4.559999999999979,400,0.05,-2.1417999999999964,394.94
-1.8799999999999992,400,0.05,-2.1865999999999963,394.94
-2.25,400,0.05,-2.248399999999996,394.94
-0.929999999999999,400,0.05,-2.2413999999999965,394.94
0.010000000000001341,400,0.05,-2.2325999999999966,394.94
-0.42999999999999816,400,0.05,-2.1445999999999965,394.94
-2.2399999999999984,400,0.05,-2.138999999999997,394.94
-0.1699999999999986,400,0.05,-2.1141999999999967,394.94
-0.9499999999999987,400,0.05,-2.060399999999997,394.94
-1.3499999999999985,400,0.05,-2.030999999999997,394.94
-4.499999999999986,400,0.05,-2.0543999999999967,394.94
-3.859999999999992,400,0.05,-2.0697999999999963,394.94
-2.790000000000001,400,0.05,-2.0701999999999963,394.94
-3.7399999999999967,400,0.05,-2.1431999999999967,394.94
0.8500000000000001,332,0.05,-2.0443999999999964,393.58
-1.299999999999999,400,0.05,-2.0017999999999962,393.58
-1.79,400,0.05,-1.9989999999999966,393.58
-3.0599999999999983,400,0.05,-1.9889999999999965,393.58
-4.069999999999993,400,0.05,-2.004999999999997,393.58
1.270000000000001,198,0.05,-1.9363999999999963,389.54
-3.5399999999999947,400,0.05,-1.9925999999999966,389.54
-2.6300000000000003,400,0.05,-2.0421999999999967,389.54
-2.5699999999999994,400,0.05,-2.0439999999999965,389.54
-3.409999999999995,400,0.05,-2.1011999999999964,389.54
-3.4799999999999973,400,0.05,-2.1009999999999964,389.54
-1.689999999999999,400,0.05,-2.1601999999999966,390.12
-1.989999999999999,400,0.05,-2.1367999999999965,390.12
-3.489999999999994,400,0.05,-2.183799999999996,390.12
-2.9600000000000004,400,0.05,-2.136999999999997,390.12
-1.509999999999999,400,0.05,-2.071199999999997,390.12
-0.4999999999999991,400,0.05,-2.0861999999999967,390.12
-3.1599999999999975,400,0.05,-2.128999999999997,390.12
-3.109999999999997,400,0.05,-2.122399999999997,390.12
-4.0899999999999945,400,0.05,-2.1675999999999966,390.12
-4.009999999999989,400,0.05,-2.1987999999999968,390.12
-3.1499999999999986,400,0.05,-2.2621999999999964,390.12
-2.830000000000001,400,0.05,-2.2679999999999967,390.12
-2.960000000000001,400,0.05,-2.2595999999999967,390.12
-4.069999999999995,400,0.05,-2.315199999999997,390.28
-0.03999999999999804,400,0.05,-2.223199999999997,390.28
-1.4199999999999988,400,0.05,-2.1797999999999975,390.28
0.1500000000000019,400,0.05,-2.230999999999997,394.6
-3.119999999999994,400,0.05,-2.240399999999997,394.6
-2.7300000000000004,400,0.05,-2.2379999999999973,394.6
-3.809999999999988,400,0.05,-2.307399999999997,394.6
-2.2899999999999996,400,0.05,-2.280399999999997,394.6
-4.539999999999987,400,0.05,-2.341599999999997,394.6
-3.059999999999996,400,0.05,-2.3247999999999966,394.6
-2.35,400,0.05,-2.3365999999999967,394.6
